# Original generated item model layers; rotation xyz, translation xyz, scale xyz.
cyan_dye	item/cyan_dye	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
cyan_stained_glass_pane	block/cyan_stained_glass	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dandelion	block/dandelion	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
danger_pottery_sherd	item/danger_pottery_sherd	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dark_oak_boat	item/dark_oak_boat	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dark_oak_chest_boat	item/dark_oak_chest_boat	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dark_oak_door	item/dark_oak_door	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dark_oak_hanging_sign	item/dark_oak_hanging_sign	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dark_oak_sapling	block/dark_oak_sapling	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dark_oak_sign	item/dark_oak_sign	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dead_brain_coral	block/dead_brain_coral	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dead_brain_coral_fan	block/dead_brain_coral_fan	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dead_bubble_coral	block/dead_bubble_coral	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dead_bubble_coral_fan	block/dead_bubble_coral_fan	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dead_bush	block/dead_bush	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dead_fire_coral	block/dead_fire_coral	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dead_fire_coral_fan	block/dead_fire_coral_fan	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dead_horn_coral	block/dead_horn_coral	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dead_horn_coral_fan	block/dead_horn_coral_fan	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dead_tube_coral	block/dead_tube_coral	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dead_tube_coral_fan	block/dead_tube_coral_fan	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
debug_stick	item/stick	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
detector_rail	block/detector_rail	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond	item/diamond	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_axe	item/diamond_axe	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_boots	item/diamond_boots	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_boots_amethyst_trim	item/diamond_boots,trims/items/boots_trim@amethyst	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_boots_copper_trim	item/diamond_boots,trims/items/boots_trim@copper	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_boots_diamond_darker_trim	item/diamond_boots,trims/items/boots_trim@diamond_darker	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_boots_emerald_trim	item/diamond_boots,trims/items/boots_trim@emerald	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_boots_gold_trim	item/diamond_boots,trims/items/boots_trim@gold	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_boots_iron_trim	item/diamond_boots,trims/items/boots_trim@iron	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_boots_lapis_trim	item/diamond_boots,trims/items/boots_trim@lapis	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_boots_netherite_trim	item/diamond_boots,trims/items/boots_trim@netherite	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_boots_quartz_trim	item/diamond_boots,trims/items/boots_trim@quartz	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_boots_redstone_trim	item/diamond_boots,trims/items/boots_trim@redstone	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_chestplate	item/diamond_chestplate	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_chestplate_amethyst_trim	item/diamond_chestplate,trims/items/chestplate_trim@amethyst	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_chestplate_copper_trim	item/diamond_chestplate,trims/items/chestplate_trim@copper	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_chestplate_diamond_darker_trim	item/diamond_chestplate,trims/items/chestplate_trim@diamond_darker	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_chestplate_emerald_trim	item/diamond_chestplate,trims/items/chestplate_trim@emerald	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_chestplate_gold_trim	item/diamond_chestplate,trims/items/chestplate_trim@gold	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_chestplate_iron_trim	item/diamond_chestplate,trims/items/chestplate_trim@iron	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_chestplate_lapis_trim	item/diamond_chestplate,trims/items/chestplate_trim@lapis	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_chestplate_netherite_trim	item/diamond_chestplate,trims/items/chestplate_trim@netherite	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_chestplate_quartz_trim	item/diamond_chestplate,trims/items/chestplate_trim@quartz	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_chestplate_redstone_trim	item/diamond_chestplate,trims/items/chestplate_trim@redstone	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_helmet	item/diamond_helmet	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_helmet_amethyst_trim	item/diamond_helmet,trims/items/helmet_trim@amethyst	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_helmet_copper_trim	item/diamond_helmet,trims/items/helmet_trim@copper	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_helmet_diamond_darker_trim	item/diamond_helmet,trims/items/helmet_trim@diamond_darker	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_helmet_emerald_trim	item/diamond_helmet,trims/items/helmet_trim@emerald	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_helmet_gold_trim	item/diamond_helmet,trims/items/helmet_trim@gold	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_helmet_iron_trim	item/diamond_helmet,trims/items/helmet_trim@iron	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_helmet_lapis_trim	item/diamond_helmet,trims/items/helmet_trim@lapis	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_helmet_netherite_trim	item/diamond_helmet,trims/items/helmet_trim@netherite	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_helmet_quartz_trim	item/diamond_helmet,trims/items/helmet_trim@quartz	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_helmet_redstone_trim	item/diamond_helmet,trims/items/helmet_trim@redstone	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_hoe	item/diamond_hoe	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_horse_armor	item/diamond_horse_armor	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_leggings	item/diamond_leggings	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_leggings_amethyst_trim	item/diamond_leggings,trims/items/leggings_trim@amethyst	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_leggings_copper_trim	item/diamond_leggings,trims/items/leggings_trim@copper	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_leggings_diamond_darker_trim	item/diamond_leggings,trims/items/leggings_trim@diamond_darker	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_leggings_emerald_trim	item/diamond_leggings,trims/items/leggings_trim@emerald	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_leggings_gold_trim	item/diamond_leggings,trims/items/leggings_trim@gold	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_leggings_iron_trim	item/diamond_leggings,trims/items/leggings_trim@iron	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_leggings_lapis_trim	item/diamond_leggings,trims/items/leggings_trim@lapis	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_leggings_netherite_trim	item/diamond_leggings,trims/items/leggings_trim@netherite	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_leggings_quartz_trim	item/diamond_leggings,trims/items/leggings_trim@quartz	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_leggings_redstone_trim	item/diamond_leggings,trims/items/leggings_trim@redstone	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_pickaxe	item/diamond_pickaxe	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_shovel	item/diamond_shovel	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
diamond_sword	item/diamond_sword	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
disc_fragment_5	item/disc_fragment_5	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dolphin_spawn_egg	item/spawn_egg,item/spawn_egg_overlay	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
donkey_spawn_egg	item/spawn_egg,item/spawn_egg_overlay	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dragon_breath	item/dragon_breath	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dried_kelp	item/dried_kelp	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
drowned_spawn_egg	item/spawn_egg,item/spawn_egg_overlay	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
dune_armor_trim_smithing_template	item/dune_armor_trim_smithing_template	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
echo_shard	item/echo_shard	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
egg	item/egg	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
elder_guardian_spawn_egg	item/spawn_egg,item/spawn_egg_overlay	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
elytra	item/elytra	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
emerald	item/emerald	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
enchanted_book	item/enchanted_book	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
enchanted_golden_apple	item/golden_apple	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
end_crystal	item/end_crystal	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
ender_dragon_spawn_egg	item/spawn_egg,item/spawn_egg_overlay	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
ender_eye	item/ender_eye	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
ender_pearl	item/ender_pearl	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
enderman_spawn_egg	item/spawn_egg,item/spawn_egg_overlay	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
endermite_spawn_egg	item/spawn_egg,item/spawn_egg_overlay	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
evoker_spawn_egg	item/spawn_egg,item/spawn_egg_overlay	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
experience_bottle	item/experience_bottle	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
explorer_pottery_sherd	item/explorer_pottery_sherd	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
eye_armor_trim_smithing_template	item/eye_armor_trim_smithing_template	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
feather	item/feather	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
fermented_spider_eye	item/fermented_spider_eye	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
fern	block/fern	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
filled_map	item/filled_map,item/filled_map_markings	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
fire_charge	item/fire_charge	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
fire_coral	block/fire_coral	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
fire_coral_fan	block/fire_coral_fan	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
firework_rocket	item/firework_rocket	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
firework_star	item/firework_star,item/firework_star_overlay	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
fishing_rod	item/fishing_rod	0,90,25,0,1.6,0.8,0.68,0.68,0.68
fishing_rod_cast	item/fishing_rod_cast	0,90,25,0,1.6,0.8,0.68,0.68,0.68
flint	item/flint	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
flint_and_steel	item/flint_and_steel	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
flower_banner_pattern	item/flower_banner_pattern	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
flower_pot	item/flower_pot	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
fox_spawn_egg	item/spawn_egg,item/spawn_egg_overlay	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
friend_pottery_sherd	item/friend_pottery_sherd	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
frog_spawn_egg	item/spawn_egg,item/spawn_egg_overlay	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
frogspawn	block/frogspawn	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
furnace_minecart	item/furnace_minecart	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
ghast_spawn_egg	item/spawn_egg,item/spawn_egg_overlay	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
ghast_tear	item/ghast_tear	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
glass_bottle	item/glass_bottle	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
glass_pane	block/glass	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
glistering_melon_slice	item/glistering_melon_slice	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
globe_banner_pattern	item/globe_banner_pattern	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
glow_berries	item/glow_berries	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
glow_ink_sac	item/glow_ink_sac	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
glow_item_frame	item/glow_item_frame	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
glow_lichen	block/glow_lichen	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
glow_squid_spawn_egg	item/spawn_egg,item/spawn_egg_overlay	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
glowstone_dust	item/glowstone_dust	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
goat_horn	item/goat_horn	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
goat_spawn_egg	item/spawn_egg,item/spawn_egg_overlay	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
gold_ingot	item/gold_ingot	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
gold_nugget	item/gold_nugget	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_apple	item/golden_apple	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_axe	item/golden_axe	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_boots	item/golden_boots	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_boots_amethyst_trim	item/golden_boots,trims/items/boots_trim@amethyst	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_boots_copper_trim	item/golden_boots,trims/items/boots_trim@copper	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_boots_diamond_trim	item/golden_boots,trims/items/boots_trim@diamond	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_boots_emerald_trim	item/golden_boots,trims/items/boots_trim@emerald	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_boots_gold_darker_trim	item/golden_boots,trims/items/boots_trim@gold_darker	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_boots_iron_trim	item/golden_boots,trims/items/boots_trim@iron	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_boots_lapis_trim	item/golden_boots,trims/items/boots_trim@lapis	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_boots_netherite_trim	item/golden_boots,trims/items/boots_trim@netherite	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_boots_quartz_trim	item/golden_boots,trims/items/boots_trim@quartz	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_boots_redstone_trim	item/golden_boots,trims/items/boots_trim@redstone	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_carrot	item/golden_carrot	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_chestplate	item/golden_chestplate	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_chestplate_amethyst_trim	item/golden_chestplate,trims/items/chestplate_trim@amethyst	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_chestplate_copper_trim	item/golden_chestplate,trims/items/chestplate_trim@copper	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_chestplate_diamond_trim	item/golden_chestplate,trims/items/chestplate_trim@diamond	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_chestplate_emerald_trim	item/golden_chestplate,trims/items/chestplate_trim@emerald	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_chestplate_gold_darker_trim	item/golden_chestplate,trims/items/chestplate_trim@gold_darker	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_chestplate_iron_trim	item/golden_chestplate,trims/items/chestplate_trim@iron	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_chestplate_lapis_trim	item/golden_chestplate,trims/items/chestplate_trim@lapis	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_chestplate_netherite_trim	item/golden_chestplate,trims/items/chestplate_trim@netherite	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_chestplate_quartz_trim	item/golden_chestplate,trims/items/chestplate_trim@quartz	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_chestplate_redstone_trim	item/golden_chestplate,trims/items/chestplate_trim@redstone	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_helmet	item/golden_helmet	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_helmet_amethyst_trim	item/golden_helmet,trims/items/helmet_trim@amethyst	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_helmet_copper_trim	item/golden_helmet,trims/items/helmet_trim@copper	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_helmet_diamond_trim	item/golden_helmet,trims/items/helmet_trim@diamond	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_helmet_emerald_trim	item/golden_helmet,trims/items/helmet_trim@emerald	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_helmet_gold_darker_trim	item/golden_helmet,trims/items/helmet_trim@gold_darker	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_helmet_iron_trim	item/golden_helmet,trims/items/helmet_trim@iron	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_helmet_lapis_trim	item/golden_helmet,trims/items/helmet_trim@lapis	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_helmet_netherite_trim	item/golden_helmet,trims/items/helmet_trim@netherite	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_helmet_quartz_trim	item/golden_helmet,trims/items/helmet_trim@quartz	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_helmet_redstone_trim	item/golden_helmet,trims/items/helmet_trim@redstone	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_hoe	item/golden_hoe	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_horse_armor	item/golden_horse_armor	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_leggings	item/golden_leggings	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_leggings_amethyst_trim	item/golden_leggings,trims/items/leggings_trim@amethyst	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_leggings_copper_trim	item/golden_leggings,trims/items/leggings_trim@copper	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_leggings_diamond_trim	item/golden_leggings,trims/items/leggings_trim@diamond	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_leggings_emerald_trim	item/golden_leggings,trims/items/leggings_trim@emerald	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_leggings_gold_darker_trim	item/golden_leggings,trims/items/leggings_trim@gold_darker	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_leggings_iron_trim	item/golden_leggings,trims/items/leggings_trim@iron	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_leggings_lapis_trim	item/golden_leggings,trims/items/leggings_trim@lapis	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_leggings_netherite_trim	item/golden_leggings,trims/items/leggings_trim@netherite	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_leggings_quartz_trim	item/golden_leggings,trims/items/leggings_trim@quartz	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_leggings_redstone_trim	item/golden_leggings,trims/items/leggings_trim@redstone	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_pickaxe	item/golden_pickaxe	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_shovel	item/golden_shovel	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
golden_sword	item/golden_sword	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
grass	block/grass	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
gray_candle	item/gray_candle	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
gray_dye	item/gray_dye	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
gray_stained_glass_pane	block/gray_stained_glass	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
green_candle	item/green_candle	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
green_dye	item/green_dye	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
green_stained_glass_pane	block/green_stained_glass	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
guardian_spawn_egg	item/spawn_egg,item/spawn_egg_overlay	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
gunpowder	item/gunpowder	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
hanging_roots	block/hanging_roots	0,-90,25,1.13,0,1.13,0.68,0.68,0.68
heart_of_the_sea	item/heart_of_the_sea	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
heart_pottery_sherd	item/heart_pottery_sherd	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
heartbreak_pottery_sherd	item/heartbreak_pottery_sherd	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
hoglin_spawn_egg	item/spawn_egg,item/spawn_egg_overlay	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
honey_bottle	item/honey_bottle	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
honeycomb	item/honeycomb	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
hopper	item/hopper	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
hopper_minecart	item/hopper_minecart	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
horn_coral	block/horn_coral	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
horn_coral_fan	block/horn_coral_fan	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
horse_spawn_egg	item/spawn_egg,item/spawn_egg_overlay	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
host_armor_trim_smithing_template	item/host_armor_trim_smithing_template	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
howl_pottery_sherd	item/howl_pottery_sherd	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
husk_spawn_egg	item/spawn_egg,item/spawn_egg_overlay	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
ink_sac	item/ink_sac	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_axe	item/iron_axe	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_bars	block/iron_bars	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_boots	item/iron_boots	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_boots_amethyst_trim	item/iron_boots,trims/items/boots_trim@amethyst	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_boots_copper_trim	item/iron_boots,trims/items/boots_trim@copper	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_boots_diamond_trim	item/iron_boots,trims/items/boots_trim@diamond	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_boots_emerald_trim	item/iron_boots,trims/items/boots_trim@emerald	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_boots_gold_trim	item/iron_boots,trims/items/boots_trim@gold	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_boots_iron_darker_trim	item/iron_boots,trims/items/boots_trim@iron_darker	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_boots_lapis_trim	item/iron_boots,trims/items/boots_trim@lapis	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_boots_netherite_trim	item/iron_boots,trims/items/boots_trim@netherite	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_boots_quartz_trim	item/iron_boots,trims/items/boots_trim@quartz	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_boots_redstone_trim	item/iron_boots,trims/items/boots_trim@redstone	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_chestplate	item/iron_chestplate	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_chestplate_amethyst_trim	item/iron_chestplate,trims/items/chestplate_trim@amethyst	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_chestplate_copper_trim	item/iron_chestplate,trims/items/chestplate_trim@copper	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_chestplate_diamond_trim	item/iron_chestplate,trims/items/chestplate_trim@diamond	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_chestplate_emerald_trim	item/iron_chestplate,trims/items/chestplate_trim@emerald	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_chestplate_gold_trim	item/iron_chestplate,trims/items/chestplate_trim@gold	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_chestplate_iron_darker_trim	item/iron_chestplate,trims/items/chestplate_trim@iron_darker	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_chestplate_lapis_trim	item/iron_chestplate,trims/items/chestplate_trim@lapis	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_chestplate_netherite_trim	item/iron_chestplate,trims/items/chestplate_trim@netherite	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_chestplate_quartz_trim	item/iron_chestplate,trims/items/chestplate_trim@quartz	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
iron_chestplate_redstone_trim	item/iron_chestplate,trims/items/chestplate_trim@redstone	0,-90,25,1.13,3.2,1.13,0.68,0.68,0.68
